,VIII_NNN,VI_PNP,V_PNN,VIII_NNP,X_NNP,II_NPP,XI_NNP,VII_NPP,III_NPP,XII_PPN,VII_NNN,IX_NNP,IV_NPP,VII_PNN,I_PPN,XI_NNN,VII_NPN,V_NNP,IX_PPP,IV_PPP,IV_PPN,II_PNN,XI_NPN,I_PPP,XI_PPN,X_PPN,V_PPN,III_NNN,VI_NNN,XI_PPP,V_PNP,XI_NPP,II_PPN,I_NNP,X_NPN,X_NNN,IV_PNN,VIII_PNP,I_NPP,X_PNN,XI_PNP,XII_PNN,XII_NPP,VIII_PPN,XII_NNP,V_NPP,VI_NNP,VI_PNN,I_PNN,II_PPP,VIII_NPN,XII_PPP,IX_PPN,VII_NNP,XI_PNN,X_PNP,IV_PNP,II_PNP,VII_PPN,IX_PNN,III_NNP,VI_PPP,II_NPN,V_NPN,VIII_NPP,V_PPP,IX_NPP,IV_NPN,I_NNN,IV_NNN,VI_PPN,III_PPP,III_NPN,III_PNP,VI_NPN,IV_NNP,IX_NPN,X_NPP,VI_NPP,VIII_PPP,IX_NNN,II_NNN,II_NNP,I_NPN,VIII_PNN,XII_NPN,XII_NNN,III_PPN,VII_PPP,V_NNN,VII_PNP,IX_PNP,X_PPP,XII_PNP,III_PNN,I_PNP
401,0.026,0.016,0.022,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.01,0.01,0.008,0.016,0.008,0.006,0.006,0.008,0.012,0.01,0.006,0.012,0.008,0.006,0.006,0.02,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.012,0.01,0.014,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.014,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.012,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.014,0.008
402,0.026,0.016,0.022,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.01,0.01,0.008,0.016,0.008,0.006,0.006,0.008,0.012,0.01,0.006,0.012,0.008,0.006,0.006,0.02,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.012,0.01,0.014,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.014,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
403,0.026,0.016,0.022,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.01,0.01,0.008,0.016,0.008,0.006,0.006,0.008,0.012,0.01,0.006,0.01,0.008,0.006,0.006,0.02,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.012,0.01,0.014,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.014,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
404,0.026,0.016,0.022,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.01,0.01,0.008,0.016,0.008,0.006,0.006,0.008,0.012,0.01,0.006,0.01,0.008,0.006,0.006,0.02,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.012,0.01,0.014,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.014,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
405,0.026,0.016,0.022,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.01,0.01,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.006,0.01,0.008,0.006,0.006,0.02,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.012,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.014,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
406,0.026,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.01,0.01,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.006,0.01,0.008,0.006,0.006,0.022,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.012,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.014,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
407,0.026,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.01,0.01,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.022,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.012,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
408,0.026,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.01,0.01,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.022,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.012,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
409,0.026,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.008,0.01,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.022,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
410,0.024,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.008,0.01,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.012,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
411,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.008,0.01,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.01,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
412,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.008,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
413,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.008,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
414,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.008,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
415,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.012,0.008,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.016,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
416,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.008,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.016,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
417,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
418,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.012,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.012,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
419,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.01,0.006,0.006,0.022,0.014,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
420,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.022,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.024,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
421,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.022,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.016,0.002,0.0,0.012,0.008
422,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.002,0.0,0.012,0.008
423,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.002,0.0,0.012,0.008
424,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.008,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.002,0.0,0.012,0.008
425,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.006,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.02,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.008,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.006,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.002,0.0,0.012,0.008
426,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.02,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.006,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.002,0.0,0.012,0.008
427,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.02,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.006,0.008,0.01,0.012,0.012,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.002,0.0,0.012,0.008
428,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.016,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.02,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.006,0.008,0.01,0.014,0.012,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.0,0.0,0.012,0.008
429,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.018,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.02,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.006,0.008,0.01,0.014,0.01,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.0,0.0,0.012,0.008
430,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.018,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.02,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.004,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.006,0.008,0.01,0.014,0.01,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.0,0.0,0.012,0.008
431,0.022,0.016,0.02,0.016,0.014,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.018,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.02,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.006,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.016,0.012,0.006,0.016,0.006,0.008,0.01,0.014,0.008,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.0,0.0,0.012,0.008
432,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.018,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.02,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.006,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.014,0.012,0.006,0.016,0.006,0.008,0.01,0.014,0.008,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.006,0.006,0.012,0.014,0.0,0.0,0.012,0.008
433,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.018,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.006,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.014,0.012,0.006,0.016,0.006,0.008,0.01,0.014,0.008,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.008,0.006,0.012,0.014,0.0,0.0,0.012,0.008
434,0.022,0.016,0.02,0.016,0.016,0.008,0.006,0.004,0.004,0.0,0.018,0.01,0.006,0.012,0.008,0.018,0.008,0.004,0.004,0.008,0.012,0.01,0.008,0.01,0.008,0.006,0.006,0.024,0.016,0.0,0.008,0.008,0.01,0.01,0.008,0.014,0.01,0.018,0.01,0.012,0.002,0.0,0.0,0.01,0.0,0.012,0.014,0.006,0.01,0.008,0.006,0.0,0.01,0.016,0.002,0.008,0.01,0.01,0.004,0.018,0.004,0.008,0.01,0.006,0.004,0.006,0.014,0.012,0.006,0.016,0.006,0.008,0.01,0.014,0.008,0.016,0.018,0.006,0.01,0.01,0.026,0.022,0.014,0.008,0.016,0.0,0.086,0.014,0.008,0.006,0.012,0.014,0.0,0.0,0.012,0.008
