117,0.1564,0.1035,0.11774,0.09326,0.1168,0.11176,0.0984,0.1026,0.0995
118,0.182,0.1053,0.10046,0.1023,0.0901,0.08246,0.114,0.08636,0.1371
119,0.1764,0.1178,0.10565,0.0901,0.1091,0.09546,0.09503,0.0906,0.11993
120,0.1698,0.1111,0.1034,0.11536,0.0991,0.0845,0.1079,0.089,0.1199
121,0.195,0.1296,0.11694,0.1307,0.08716,0.08374,0.11237,0.0814,0.06305
122,0.1572,0.1367,0.10724,0.1141,0.11633,0.0965,0.11066,0.0914,0.0698
123,0.1504,0.116,0.09186,0.10486,0.10535,0.0895,0.0832,0.10925,0.1495
124,0.1808,0.12164,0.11584,0.10486,0.1014,0.09674,0.1072,0.0881,0.08344
125,0.1549,0.10834,0.0991,0.0948,0.11346,0.10394,0.10364,0.1075,0.1144
126,0.194,0.1339,0.1143,0.1201,0.0889,0.0831,0.11084,0.09125,0.06354
127,0.1539,0.10645,0.0875,0.107,0.09204,0.103,0.0994,0.1155,0.1351
128,0.1553,0.09174,0.10876,0.07733,0.1014,0.0974,0.11804,0.09424,0.1559
129,0.2035,0.1345,0.1141,0.1152,0.0861,0.0818,0.1184,0.0829,0.06354
130,0.1625,0.1214,0.0915,0.0906,0.1018,0.09796,0.10614,0.08527,0.143
131,0.1685,0.1266,0.0923,0.11804,0.09686,0.1026,0.10486,0.1008,0.0894
132,0.1818,0.1396,0.1142,0.1298,0.07874,0.0765,0.1164,0.0887,0.0743
133,0.1334,0.11163,0.10986,0.11005,0.1168,0.08075,0.1018,0.0907,0.145
134,0.1956,0.1111,0.09467,0.10657,0.11847,0.0981,0.11,0.0952,0.0703
135,0.1536,0.1077,0.0908,0.09717,0.1219,0.0986,0.0819,0.1232,0.125
136,0.1594,0.1007,0.1066,0.10535,0.0968,0.0909,0.0993,0.1045,0.1364
137,0.1436,0.1092,0.1119,0.1056,0.1084,0.1076,0.09924,0.1089,0.1056
138,0.1616,0.0937,0.1005,0.0954,0.1137,0.12494,0.11426,0.11475,0.08105
139,0.1675,0.09406,0.10675,0.0848,0.12317,0.0779,0.10095,0.076,0.169
140,0.1704,0.10297,0.0979,0.1058,0.1088,0.0963,0.0956,0.0973,0.125
141,0.1584,0.1149,0.11346,0.09973,0.09894,0.0986,0.112,0.09894,0.1049
142,0.1869,0.09406,0.11566,0.09814,0.11383,0.09143,0.1127,0.10114,0.0862
143,0.1941,0.12,0.1024,0.1194,0.1013,0.09393,0.08887,0.0894,0.0906
144,0.1807,0.1157,0.0882,0.1014,0.1031,0.1034,0.09534,0.1057,0.10657
145,0.1785,0.0972,0.0948,0.08905,0.12396,0.1084,0.09534,0.1005,0.11224
146,0.1582,0.1013,0.1014,0.0948,0.12256,0.0973,0.098,0.1081,0.1183
147,0.1686,0.10297,0.0973,0.0941,0.10376,0.09937,0.0883,0.1015,0.1442
148,0.1931,0.0872,0.1169,0.09534,0.0935,0.09625,0.10187,0.0899,0.1259
149,0.1803,0.1304,0.1145,0.1338,0.1009,0.0601,0.10657,0.0816,0.09186
