,VIII_NNN,VI_PNP,V_PNN,VIII_NNP,X_NNP,II_NPP,XI_NNP,VII_NPP,III_NPP,XII_PPN,VII_NNN,IX_NNP,IV_NPP,VII_PNN,I_PPN,XI_NNN,VII_NPN,V_NNP,IX_PPP,IV_PPP,IV_PPN,II_PNN,XI_NPN,I_PPP,XI_PPN,X_PPN,V_PPN,III_NNN,VI_NNN,XI_PPP,V_PNP,XI_NPP,II_PPN,I_NNP,X_NPN,X_NNN,IV_PNN,VIII_PNP,I_NPP,X_PNN,XI_PNP,XII_PNN,XII_NPP,VIII_PPN,XII_NNP,V_NPP,VI_NNP,VI_PNN,I_PNN,II_PPP,VIII_NPN,XII_PPP,IX_PPN,VII_NNP,XI_PNN,X_PNP,IV_PNP,II_PNP,VII_PPN,IX_PNN,III_NNP,VI_PPP,II_NPN,V_NPN,VIII_NPP,V_PPP,IX_NPP,IV_NPN,I_NNN,IV_NNN,VI_PPN,III_PPP,III_NPN,III_PNP,VI_NPN,IV_NNP,IX_NPN,X_NPP,VI_NPP,VIII_PPP,IX_NNN,II_NNN,II_NNP,I_NPN,VIII_PNN,XII_NPN,XII_NNN,III_PPN,VII_PPP,V_NNN,VII_PNP,IX_PNP,X_PPP,XII_PNP,III_PNN,I_PNP
264,-14.625,-34.53,-31.6,-22.3,-39.84,-38.7,-28.25,-26.5,-43.66,0.0,-19.84,-25.14,-47.4,-38.12,-42.3,-16.72,-16.44,-34.75,-49.7,-58.44,-54.66,-27.58,-27.0,-51.62,-48.97,-50.75,-42.8,-19.25,-22.31,-62.0,-42.2,-48.75,-41.38,-30.14,-34.0,-23.0,-24.84,-44.34,-56.47,-31.83,-34.34,0.0,0.0,-40.94,0.0,-47.38,-35.2,-29.0,-34.5,-53.5,-27.73,0.0,-26.03,-31.22,-27.0,-49.0,-40.38,-36.62,-55.25,-30.03,-17.0,-64.4,-26.12,-24.61,-60.53,-61.34,-44.62,-31.58,-44.44,-11.84,-49.2,-72.8,-33.0,-42.84,-31.92,-20.45,-27.27,-41.34,-49.62,-48.06,-17.6,-10.73,-11.7,-19.97,-22.55,0.0,-19.62,-44.44,-68.9,-37.62,-42.34,-33.66,-26.0,0.0,-30.8,-47.16
265,-68.44,-99.44,-88.6,-105.75,-69.0,-120.3,-96.25,-171.8,-140.4,0.0,-63.56,-114.4,-106.94,-121.4,-186.5,-46.97,-89.25,-60.3,-116.25,-184.6,-133.4,-71.6,-75.75,-157.9,-100.7,-129.8,-103.94,-67.75,-83.44,-178.0,-121.7,-73.2,-129.0,-106.44,-103.4,-82.3,-142.1,-141.9,-113.06,-92.3,-143.0,0.0,0.0,-91.5,0.0,-150.9,-99.56,-11.625,-111.56,-166.0,-96.2,0.0,-167.0,-59.16,-136.5,-129.4,-133.6,-132.8,-170.5,-71.8,-101.0,-163.4,-143.1,-87.0,-210.2,-148.0,-136.8,-81.4,-26.33,-96.56,-109.2,-154.0,-94.7,-178.4,-54.2,-77.2,-76.94,-140.6,-122.6,-135.4,-67.56,-51.7,-84.5,-48.44,-92.2,0.0,-59.75,-143.1,-165.4,-83.9,-117.7,-109.5,-124.0,0.0,-87.0,-153.5
266,-0.2222,-10.78,-8.11,-4.113,-5.332,-9.3,-5.05,1.0,-8.0,0.0,-3.75,-3.95,-14.02,-7.34,-9.24,-4.035,-7.176,-5.074,-11.6,-13.27,-10.24,-6.168,-4.5,-8.96,-10.7,-9.5,-8.836,-5.0,-4.035,-17.0,-8.98,-10.75,-6.7,-9.8,-8.4,-3.0,-8.17,-8.516,-8.44,-10.5,-8.88,0.0,0.0,-7.29,0.0,-7.734,-6.4,-4.6,-6.477,-12.76,-7.793,0.0,-12.875,-6.426,-3.65,-4.5,-6.324,-7.15,-12.07,-4.773,-5.0,-10.1,-7.957,-6.0,-3.55,-13.484,-7.707,-5.95,1.65,-3.926,-11.125,-13.0,-9.336,-7.332,-6.035,-5.414,-8.87,-7.0,-12.73,-12.29,-2.645,-1.705,-2.45,-9.99,-6.8,0.0,-3.582,-9.71,-12.1,-4.7,-10.58,-7.676,-9.0,0.0,-9.6,-8.07
267,-83.56,-122.44,-132.1,-96.8,-124.7,-136.0,-97.25,-160.2,-147.0,0.0,-45.56,-97.7,-180.6,-100.06,-99.75,-97.5,-104.3,-89.44,-165.0,-170.0,-149.6,-92.56,-88.5,-162.8,-109.3,-130.8,-126.44,-59.75,-49.47,-186.0,-143.5,-90.94,-83.1,-75.75,-72.0,-62.0,-78.25,-107.3,-198.9,-82.8,-204.6,0.0,0.0,-89.1,0.0,-127.2,-77.75,-56.75,-113.5,-210.4,-105.2,0.0,-144.9,-72.8,-147.5,-101.0,-124.5,-101.9,-173.4,-103.56,-117.5,-165.8,-66.44,-95.25,-112.25,-225.8,-142.6,-115.06,-55.5,-63.84,-126.8,-177.2,-143.9,-169.1,-59.5,-114.94,-67.7,-160.6,-151.9,-245.9,-78.4,-66.8,-144.6,-117.3,-91.6,0.0,-60.97,-128.8,-128.8,19.4,-151.9,-127.06,-134.0,0.0,-69.6,-113.7
268,-57.84,-110.4,-62.3,-51.88,-94.5,-106.94,-76.3,-70.2,-152.0,0.0,-49.25,-69.9,-115.06,-94.4,-128.1,-91.44,-64.6,-58.66,-164.9,-106.94,-102.75,-63.44,-89.0,-137.4,-104.2,-125.5,-128.8,-33.5,-41.84,-222.4,-129.8,-79.94,-134.5,-70.5,-63.0,-60.34,-97.3,-84.7,-106.25,-55.5,-205.1,0.0,0.0,-84.1,0.0,-116.9,-85.8,-93.75,-99.9,-148.8,-155.1,0.0,-122.6,-37.84,-147.8,-139.5,-106.4,-112.4,-82.9,-94.4,-44.5,-140.1,-80.9,-20.55,-132.1,-188.1,-124.44,-71.9,-79.9,-70.94,-120.25,-160.0,-70.0,-136.5,-76.3,-100.5,-52.16,-123.7,-105.9,-144.6,-17.12,-49.53,-71.94,-89.5,-79.3,0.0,-47.06,-126.9,-157.8,-39.34,-117.8,-81.6,-114.0,0.0,-64.2,-103.1
269,-45.28,-76.44,-86.06,-41.0,-61.16,-85.94,-81.25,-79.75,-84.3,0.0,-29.73,-57.4,-103.5,-60.38,-82.6,-25.0,-46.8,-54.2,-93.2,-137.0,-96.8,-44.2,-96.0,-123.1,-107.6,-73.25,-123.8,-37.25,-59.4,-84.0,-53.62,-66.75,-106.8,-73.6,-66.8,-55.66,-31.66,-96.4,-100.5,-58.84,-91.25,0.0,0.0,-81.56,0.0,-70.2,-90.9,-50.84,-54.47,-88.3,-98.4,0.0,-94.94,-64.9,-110.0,-101.0,-72.2,-73.7,-121.5,-81.7,-9.5,-102.8,-89.3,-76.2,-91.56,-99.7,-77.56,-65.9,-47.0,-43.16,-67.25,-111.2,-40.16,-102.2,-62.9,-44.2,-45.47,-87.7,-77.56,-120.5,-25.86,-57.7,-59.97,-49.28,-55.4,0.0,-33.34,-70.1,-111.2,-26.34,-80.7,-53.6,-152.0,0.0,-47.0,-70.7
270,-10.21,-33.03,-33.78,-20.83,-18.83,-46.22,-19.88,-4.25,-39.66,0.0,-24.4,-21.28,-24.9,-34.84,-39.2,-15.92,-13.984,-23.1,-41.53,-44.1,-36.7,-30.12,-13.375,-41.72,-27.98,-16.0,-26.83,-11.25,-18.38,-20.0,-26.08,-27.75,-20.03,-25.2,-27.6,-8.336,-34.34,-31.06,-37.2,-24.5,-26.22,0.0,0.0,-34.34,0.0,-30.97,-31.6,-22.7,-25.38,-45.84,-31.23,0.0,-49.97,-19.08,-38.5,-37.0,-42.97,-28.97,-33.84,-20.16,-35.5,-42.34,-29.64,-23.78,-38.56,-48.16,-41.0,-20.97,-16.6,-19.36,-33.12,-45.2,-34.5,-28.17,-15.46,-28.4,-26.97,-22.33,-29.9,-42.88,-13.7,-12.81,-26.81,-36.4,-25.12,0.0,-18.19,-30.28,-44.3,-12.28,-37.88,-36.12,-62.0,0.0,-27.8,-45.2
271,-24.34,-123.8,-95.2,-58.94,-93.3,-94.56,-139.2,1.0,-97.0,0.0,-24.95,-62.34,-99.3,-78.94,-100.75,-47.6,-35.5,-74.5,-132.8,-127.5,-109.3,-67.75,-73.75,-114.8,-114.5,-130.2,-126.2,-51.5,-42.8,-146.0,-78.3,-109.0,-98.4,-78.2,-41.8,-48.0,-81.3,-103.75,-116.8,-63.16,-137.0,0.0,0.0,-145.4,0.0,-108.0,-69.5,-119.3,-61.47,-157.1,-91.4,0.0,-67.3,-69.6,-93.5,-93.5,-74.4,-105.8,-116.7,-67.6,-123.0,-119.44,-123.25,-130.6,-106.8,-156.0,-132.0,-92.5,-96.1,-41.7,-99.8,-129.2,-76.5,-113.7,-73.2,-42.3,-62.8,-110.7,-83.8,-130.1,-44.84,-43.94,-107.1,-70.56,-73.3,0.0,-46.72,-118.44,-122.1,-48.1,-73.9,-95.9,-104.0,0.0,-95.6,-95.5
272,-26.36,-71.0,-74.5,-41.38,-41.5,-62.06,-55.25,-107.8,-36.0,0.0,-27.84,-37.47,-85.75,-41.38,-77.0,-25.56,-49.3,-51.16,-55.88,-78.7,-78.3,-47.88,-46.78,-98.5,-100.56,-66.25,-81.06,-34.0,-24.42,-126.25,-63.88,-92.4,-96.44,-40.3,-45.0,-31.67,-48.53,-61.84,-76.7,-44.0,-75.3,0.0,0.0,-69.06,0.0,-56.22,-49.6,-43.25,-84.25,-89.4,-51.56,0.0,-81.1,-41.8,-49.62,-57.75,-110.25,-57.66,-52.66,-39.03,-96.0,-67.6,-31.55,-36.8,-98.3,-103.3,-57.62,-66.8,-42.5,-43.16,-41.44,-91.4,-36.5,-76.0,-58.0,-51.0,-30.73,-54.66,-72.7,-77.44,-28.12,-27.17,-23.56,-72.56,-37.94,0.0,-25.1,-64.0,-80.75,-36.88,-65.25,-33.28,-97.0,0.0,-58.2,-55.4
273,-8.11,-21.11,-13.91,-9.63,-11.336,-22.27,-14.83,-13.4,-17.0,0.0,-7.18,-12.36,-16.7,-14.64,-29.42,-9.96,-10.85,-19.64,-18.9,-21.38,-12.89,-14.72,-16.69,-30.92,-19.47,-22.5,-21.33,-10.0,-13.24,-39.8,-15.61,-25.36,-20.4,-14.99,-6.6,-6.832,-17.11,-15.18,-21.16,-12.336,-27.67,0.0,0.0,-16.33,0.0,-20.95,-8.54,-8.75,-13.0,-25.05,-10.4,0.0,-19.47,-12.6,-13.0,-14.5,-23.67,-15.61,-24.0,-10.39,-3.0,-27.84,-24.95,-16.4,-13.19,-35.94,-17.97,-19.69,-2.0,-7.473,-22.17,-30.2,-19.0,-23.0,-10.836,-12.836,-14.26,-22.67,-22.94,-25.69,-7.156,-10.89,-9.73,-4.965,-14.8,0.0,-7.496,-13.14,-28.17,-6.418,-13.69,-22.23,-19.0,0.0,-17.0,-19.06
274,-1.228,-5.195,-4.176,-1.214,-1.833,-2.41,-1.75,-3.8,-4.0,0.0,-2.219,-2.62,-2.81,-4.67,-5.55,-0.857,0.25,-0.4375,-4.6,-6.676,-5.55,-3.342,-4.25,-5.363,-6.5,-2.75,-6.816,-2.0,-1.1,-6.0,-4.117,-2.75,-4.11,-1.1,-3.8,-0.6665,-2.314,-3.686,-4.0,-3.334,-5.332,0.0,0.0,-3.65,0.0,-1.458,-1.87,-3.1,-2.625,-6.87,-2.02,0.0,-3.55,-1.237,-4.5,-4.75,-4.51,-5.17,-3.85,-2.324,-3.0,-5.65,-2.275,-2.9,-3.463,-7.25,-1.943,-1.991,-1.125,-1.479,-5.71,-4.8,-2.834,-2.834,-3.9,-2.508,-3.188,-2.666,-1.82,-5.18,-0.27,-1.405,-2.2,-1.741,-1.975,0.0,-1.156,-4.57,-6.137,-1.2,-2.986,-3.857,-4.0,0.0,-3.4,-3.768
275,-9.75,-37.9,-22.25,-22.92,-17.33,-27.34,-26.6,-53.0,-25.0,0.0,-7.742,-17.27,-38.22,-18.44,-25.2,-8.71,-17.1,-21.03,-32.9,-26.77,-32.2,-17.77,-20.67,-37.34,-38.28,-12.25,-21.17,-15.5,-15.49,-41.0,-31.03,-34.5,-40.06,-16.73,-24.2,-15.0,-23.84,-26.98,-24.25,-22.5,-40.34,0.0,0.0,-30.5,0.0,-13.78,-22.53,-25.45,-28.25,-21.05,-16.05,0.0,-19.97,-21.94,-30.62,-24.5,-36.12,-23.77,-44.88,-26.92,-11.0,-29.17,-27.94,-23.72,-28.53,-33.12,-19.47,-18.61,-23.6,-12.016,-32.47,-45.8,-18.5,-37.0,-22.31,-22.66,-15.484,-45.66,-38.53,-33.94,-11.58,-6.87,-15.03,-25.69,-11.95,0.0,-8.47,-34.72,-35.56,-19.11,-18.95,-29.34,-41.0,0.0,-25.6,-28.9
276,-38.22,-92.7,-80.8,-69.0,-81.8,-100.2,-98.4,-6.75,-138.0,0.0,-39.0,-42.38,-88.4,-59.2,-78.0,-42.12,-43.94,-80.1,-110.1,-100.56,-103.6,-65.5,-87.3,-120.0,-74.9,-89.0,-114.06,-46.5,-69.0,-64.4,-102.56,-82.75,-66.44,-91.44,-74.8,-43.5,-84.1,-80.7,-93.2,-91.2,-100.0,0.0,0.0,-87.5,0.0,-53.44,-47.56,-65.5,-65.7,-97.75,-85.4,0.0,-96.4,-78.9,-84.2,-98.5,-92.9,-88.56,-70.56,-42.03,-17.5,-98.7,-55.94,-65.2,-66.75,-140.2,-88.7,-87.6,-51.56,-51.66,-47.97,-139.6,-40.84,-101.0,-55.34,-85.25,-64.25,-87.0,-88.06,-125.44,-56.9,-38.16,-89.1,-92.8,-60.38,0.0,-42.84,-98.56,-100.94,-29.36,-117.3,-63.4,-170.0,0.0,-96.4,-95.56
277,-0.7666,-3.8,-2.44,-1.436,-2.5,-2.71,-1.75,-4.2,-2.666,0.0,-0.5312,-3.24,-4.68,-2.7,-4.54,-0.5713,-2.676,-2.3,-4.727,-6.812,-3.9,-2.883,-5.0,-5.656,-4.5,-5.5,-4.75,0.25,-0.85,-4.0,-3.018,-2.75,-4.61,-2.033,-3.0,-1.667,-1.914,-4.594,-2.875,-2.5,-3.0,0.0,0.0,-1.94,0.0,-4.934,-1.51,-5.176,-1.6875,-4.6,-2.19,0.0,-5.05,-1.925,-1.5,-5.0,-2.912,-2.67,-5.266,-2.45,-2.0,-5.55,-1.316,-1.19,-3.588,-6.816,-2.25,-3.025,-2.875,-1.071,-4.35,-5.2,-1.167,-3.834,-2.8,-2.178,-3.457,-6.332,-3.08,-6.35,-0.62,-2.234,-2.72,-2.875,-1.844,0.0,-1.048,-3.857,-6.45,-3.133,-4.266,-4.516,-4.0,0.0,-2.4,-3.15
278,-0.817,-4.492,-2.195,-2.28,-2.166,-2.92,-2.25,-9.0,-4.332,0.0,-2.105,-2.48,-3.6,-3.47,-4.9,-0.2856,-3.213,0.35,-3.262,-3.625,-4.43,-2.367,-2.666,-4.484,-5.75,-6.75,-4.6,-2.0,-0.875,-6.0,-3.375,-3.0,-4.41,-3.316,-3.0,-1.0,-4.293,-4.355,-5.062,-1.333,-5.332,0.0,0.0,-6.39,0.0,-3.268,-2.29,-2.0,-1.125,-2.812,-5.08,0.0,-3.062,-2.557,-2.0,-5.75,-5.312,-3.68,-4.65,-1.825,-3.0,-3.55,-3.316,-4.84,-4.887,-7.332,-3.781,-3.482,-0.875,-2.48,-4.926,-4.4,-4.5,-3.5,-2.059,-1.129,-2.662,-2.334,-4.8,-5.37,-1.335,-0.84,-2.55,-2.008,-1.525,0.0,-1.622,-4.855,-3.8,-1.983,-3.543,-3.457,-6.0,0.0,-3.2,-5.9
279,-15.23,-29.92,-38.22,-25.23,-39.34,-25.02,-24.7,-61.5,-38.34,0.0,-8.414,-30.55,-28.48,-24.28,-38.9,-23.34,-13.0,-25.22,-52.72,-48.06,-37.4,-24.92,-32.6,-49.1,-29.2,-36.75,-26.55,-27.0,-21.7,-55.0,-36.34,-42.34,-35.75,-31.81,-23.4,-12.336,-19.52,-45.44,-36.75,-29.83,-48.25,0.0,0.0,-38.72,0.0,-49.3,-28.69,-21.7,-26.66,-52.47,-29.69,0.0,-31.69,-32.88,-29.45,-55.25,-36.9,-31.6,-30.16,-17.0,-32.0,-38.47,-31.47,-41.16,-17.84,-59.1,-40.03,-38.25,-11.8,-20.36,-39.28,-42.2,-14.0,-33.66,-25.81,-29.11,-24.88,-27.0,-41.62,-56.97,-11.57,-26.81,-28.95,-20.23,-24.4,0.0,-18.8,-33.0,-40.0,-27.33,-42.6,-30.9,-55.0,0.0,-22.0,-38.66
280,-22.92,-52.25,-49.56,-48.25,-33.0,-48.06,-39.1,-25.0,-54.66,0.0,-23.9,-36.22,-45.5,-47.6,-60.34,-32.25,-58.84,-32.84,-68.94,-80.0,-49.0,-33.34,-7.5,-64.94,-59.5,-61.5,-75.4,-23.0,-32.7,-68.5,-44.16,-54.3,-73.25,-36.56,-23.4,-22.73,-28.42,-54.4,-51.88,-21.67,-66.94,0.0,0.0,-41.66,0.0,-50.78,-48.25,-68.4,-77.56,-81.8,-21.67,0.0,-60.03,-37.3,-46.5,-39.25,-72.75,-38.4,-59.4,-42.03,-69.5,-66.8,-46.97,-31.89,-86.56,-86.0,-55.22,-49.7,-23.75,-23.7,-55.44,-59.0,-35.0,-47.5,-33.97,-51.94,-55.38,-55.0,-44.66,-82.5,-29.77,-27.12,-24.34,-58.66,-29.75,0.0,-28.67,-62.44,-49.2,-28.39,-70.3,-56.72,-59.0,0.0,-59.2,-33.06
281,-12.47,-43.1,-31.44,-16.5,-14.336,-34.03,-32.47,-29.0,-29.33,0.0,-15.19,-34.28,-33.34,-35.0,-27.44,-22.22,-22.39,-27.22,-40.66,-44.06,-40.94,-17.52,-40.1,-42.78,-34.0,-37.5,-35.4,-14.75,-5.418,-34.0,-36.66,-37.25,-23.73,-23.98,-19.0,-15.336,-24.52,-33.34,-31.55,-32.0,-50.34,0.0,0.0,-29.52,0.0,-32.2,-14.85,-20.0,-36.6,-40.84,-31.47,0.0,-21.52,-22.84,-37.5,-36.5,-20.3,-36.62,-28.11,-17.11,-17.0,-48.2,-24.66,-27.3,-40.5,-44.34,-31.67,-32.88,-12.3,-17.17,-37.88,-39.6,-25.0,-41.0,-22.02,-23.42,-21.34,-36.34,-36.6,-41.4,-12.766,-18.81,-21.72,-25.17,-27.12,0.0,-16.02,-44.72,-36.03,-17.17,-43.62,-35.78,-20.0,0.0,-18.0,-18.94
282,-11.7,-18.92,-16.62,-24.39,-10.5,-14.66,-19.8,-17.0,-25.67,0.0,-8.75,-12.19,-23.44,-12.9,-32.34,-8.76,-21.45,-21.02,-22.34,-36.25,-19.31,-11.49,-22.0,-27.53,-34.94,-20.75,-26.08,-10.25,-14.5,-28.0,-24.86,-26.77,-28.67,-14.984,-11.6,-10.664,-13.21,-22.34,-30.2,-22.17,-19.97,0.0,0.0,-26.75,0.0,-15.62,-16.72,-7.0,-18.11,-19.94,-9.09,0.0,-23.56,-16.62,-26.75,-33.0,-24.16,-20.34,-29.06,-15.766,-11.5,-24.66,-29.3,-12.62,-19.86,-19.67,-17.47,-14.086,-4.074,-10.125,-32.8,-34.0,-15.836,-28.33,-18.89,-18.64,-16.05,-18.33,-32.4,-37.12,-5.324,-12.78,-17.39,-10.914,-7.406,0.0,-9.664,-28.14,-21.67,-12.836,-23.84,-20.67,-54.0,0.0,-21.0,-26.9
283,-21.64,-81.75,-32.5,-41.03,-35.0,-52.9,-63.6,-38.0,-72.3,0.0,-30.34,-25.55,-73.56,-52.0,-65.56,-19.0,-48.3,-54.22,-72.5,-95.1,-37.47,-49.88,-62.9,-79.3,-97.3,-71.25,-48.88,-31.5,-36.6,-41.0,-70.2,-67.94,-39.03,-67.8,-50.4,-38.0,-23.3,-56.8,-42.8,-39.0,-64.7,0.0,0.0,-51.66,0.0,-68.7,-28.66,-36.1,-49.25,-70.0,-39.12,0.0,-55.2,-28.38,-39.5,-85.1,-64.4,-77.25,-72.3,-30.81,-37.5,-107.2,-63.06,-25.45,-41.12,-89.5,-56.88,-34.78,-52.5,-25.11,-82.5,-95.2,-38.16,-57.34,-37.5,-41.9,-59.97,-64.7,-39.62,-86.1,-9.05,-28.19,-56.94,-42.44,-48.88,0.0,-23.52,-53.72,-89.6,-37.47,-57.84,-64.75,-90.0,0.0,-54.0,-75.25
284,-8.625,-29.62,-22.33,-22.64,-20.33,-40.38,-35.75,-46.25,-22.0,0.0,-7.164,-14.8,-38.94,-36.47,-30.92,-13.234,-25.58,-9.14,-38.78,-43.25,-28.89,-22.23,-15.13,-44.84,-25.75,-43.25,-33.8,-13.0,-15.125,-48.0,-35.03,-45.75,-31.8,-21.92,-23.6,-13.0,-31.38,-40.0,-40.3,-24.0,-35.0,0.0,0.0,-32.16,0.0,-25.9,-23.98,-31.38,-18.42,-33.5,-25.3,0.0,-26.9,-29.05,-15.25,-36.25,-20.22,-26.66,-35.75,-29.61,-6.5,-42.38,-19.52,-21.48,-29.25,-50.97,-44.8,-32.44,-29.62,-21.38,-35.8,-36.8,-23.5,-39.0,-17.83,-31.36,-22.75,-28.33,-21.14,-44.75,-18.83,-17.23,-18.1,-22.7,-32.9,0.0,-18.08,-42.16,-46.16,-6.668,-37.5,-40.8,-76.0,0.0,-27.4,-30.92
285,-28.5,-51.78,-45.97,-41.22,-31.17,-82.3,-59.75,-60.75,-29.33,0.0,-40.6,-46.2,-73.2,-49.16,-87.0,-39.53,-58.88,-38.3,-66.1,-80.75,-83.94,-61.78,-54.1,-83.2,-67.1,-54.75,-77.0,-38.0,-21.98,-116.0,-44.4,-60.75,-60.88,-54.88,-34.4,-38.0,-63.72,-38.12,-70.94,-51.5,-67.06,0.0,0.0,-62.16,0.0,-49.03,-49.62,-56.34,-44.4,-59.4,-52.8,0.0,-62.7,-40.44,-62.7,-69.5,-41.5,-55.12,-64.44,-44.2,-54.0,-62.0,-42.3,-53.62,-64.06,-62.34,-86.9,-32.5,-8.75,-33.94,-64.3,-84.8,-31.83,-73.2,-21.48,-51.16,-32.22,-70.7,-67.25,-69.8,-34.8,-32.6,-28.27,-48.44,-51.03,0.0,-25.9,-38.44,-69.44,-31.14,-62.34,-55.03,-142.0,0.0,-33.2,-43.6
286,-12.62,-38.2,-8.82,-21.61,-29.0,-16.64,-26.25,-13.0,-21.33,0.0,-21.7,-26.73,-49.47,-26.38,-37.94,-14.11,-11.36,-27.06,-43.12,-42.5,-40.53,-27.95,-20.92,-44.1,-29.38,-41.25,-38.94,-21.75,-8.79,-34.0,-31.11,-36.56,-35.66,-34.16,-28.4,-20.0,-30.05,-13.766,-33.12,-28.67,-36.84,0.0,0.0,-36.78,0.0,-33.25,-29.89,-27.12,-24.62,-38.7,-23.94,0.0,-31.4,-28.25,-15.8,-22.75,-37.06,-26.88,-28.56,-22.7,-44.0,-39.78,-27.4,-17.48,-36.7,-26.67,-33.6,-33.9,-10.875,-13.15,-40.56,-42.4,-22.33,-46.5,-16.03,-26.75,-27.8,-24.33,-33.47,-43.5,-17.81,-4.023,-26.05,-25.86,-31.77,0.0,-14.836,-32.72,-29.97,-20.9,-32.5,-41.8,-48.0,0.0,-28.6,-29.0
287,-1.3,-3.887,-3.69,-1.493,-4.168,-3.4,-1.25,-1.75,-3.0,0.0,-0.4312,-3.11,-4.2,-3.6,-3.4,-0.2856,-3.875,-1.325,-6.227,-5.324,-4.07,-2.791,-4.332,-5.785,-5.0,-5.25,-4.918,-3.0,-4.05,-6.0,-5.45,-4.25,-4.68,-2.666,-1.2,-1.667,-3.643,-3.543,-3.588,-3.166,-5.0,0.0,0.0,-4.88,0.0,-4.133,-2.09,-4.75,-4.875,-5.375,-2.988,0.0,-3.375,-2.182,-2.5,-3.75,-4.74,-4.72,-5.082,-1.906,-2.5,-7.5,-3.033,-1.19,-3.426,-5.316,-2.688,-3.291,-4.875,-0.0,-4.562,-5.2,-3.334,-1.667,-1.767,-2.85,-2.9,-5.332,-3.54,-5.25,-1.665,0.735,-2.11,-2.408,-2.037,0.0,-0.9023,-3.857,-5.234,0.4666,-3.578,-2.465,-2.0,0.0,-4.4,-4.516
288,-28.81,-79.2,-78.6,-82.8,-74.8,-100.25,-92.8,-71.0,-132.6,0.0,-31.4,-54.44,-98.3,-102.25,-93.6,-40.84,-90.8,-68.2,-120.06,-99.75,-131.5,-75.2,-43.25,-128.1,-110.9,-69.75,-90.5,-74.0,-47.03,-122.0,-100.5,-89.2,-106.75,-100.3,-60.8,-59.0,-89.06,-76.6,-75.4,-69.5,-98.6,0.0,0.0,-100.9,0.0,-83.06,-73.0,-88.75,-60.62,-86.0,-44.8,0.0,-71.3,-35.28,-39.72,-91.0,-88.0,-104.94,-71.2,-41.7,-58.5,-102.5,-63.38,-60.4,-52.94,-117.3,-105.0,-92.25,-52.94,-79.2,-108.7,-139.0,-89.3,-81.2,-71.44,-74.2,-54.22,-79.0,-92.94,-120.7,-40.44,-25.61,-92.2,-77.0,-56.22,0.0,-48.25,-96.0,-96.75,13.25,-94.7,-105.0,-135.0,0.0,-62.4,-87.25
289,-10.32,-24.94,-14.9,-12.664,-12.664,-22.38,-22.75,-14.0,-15.336,0.0,-6.97,-22.27,-26.11,-22.1,-33.28,-10.14,-13.19,-15.21,-26.69,-29.44,-27.75,-18.5,-24.0,-33.5,-29.5,-30.25,-16.33,-12.75,-11.664,-24.0,-26.06,-17.0,-22.17,-22.14,-18.8,-14.0,-16.5,-21.6,-22.81,-24.0,-17.58,0.0,0.0,-22.45,0.0,-17.72,-20.34,-26.0,-17.6,-28.33,-8.2,0.0,-29.39,-22.81,-16.5,-26.0,-24.83,-29.0,-23.06,-22.81,-14.5,-30.94,-11.55,-20.66,-19.67,-27.06,-31.28,-11.24,-2.15,-9.664,-30.56,-28.0,-19.33,-24.0,-17.17,-14.29,-10.016,-33.34,-23.05,-26.9,-12.88,-8.61,-13.57,-22.31,-16.66,0.0,-12.61,-28.58,-36.84,-5.35,-20.53,-16.97,-54.0,0.0,-15.6,-21.08
290,-50.5,-144.6,-80.5,-102.6,-74.8,-87.25,-94.5,-83.8,-133.6,0.0,-54.5,-74.3,-125.4,-38.94,-116.0,-65.2,-99.25,-90.0,-127.44,-162.1,-110.7,-76.56,-112.7,-162.5,-122.56,-110.75,-100.25,-35.0,-84.25,-215.0,-129.4,-155.4,-92.7,-106.1,-64.4,-31.0,-120.1,-141.6,-123.2,-131.1,-133.5,0.0,0.0,-136.9,0.0,-88.9,-86.94,-41.72,-88.7,-141.5,-116.6,0.0,-107.2,-90.8,-34.97,-113.5,-145.8,-113.1,-85.7,-59.22,-59.0,-136.5,-104.3,-89.56,-127.06,-135.9,-100.3,-91.94,-24.2,-62.97,-107.1,-176.6,-103.2,-122.8,-89.7,-97.5,-84.9,-86.7,-93.25,-128.4,-21.88,-38.2,-68.75,-55.6,-97.2,0.0,-45.16,-88.44,-143.4,-0.8335,-131.0,-103.8,-167.0,0.0,-97.8,-163.5
291,-28.89,-70.7,-42.56,-45.47,-46.84,-50.44,-51.28,-64.0,-59.0,0.0,-26.0,-43.66,-74.94,-49.3,-87.0,-26.42,-44.16,-39.06,-78.56,-80.25,-81.7,-48.44,-43.88,-85.8,-71.75,-63.75,-78.1,-38.0,-16.98,-111.6,-40.12,-47.6,-54.8,-41.53,-40.4,-25.0,-49.88,-71.6,-74.56,-64.7,-66.3,0.0,0.0,-61.88,0.0,-64.1,-46.34,-56.56,-50.62,-79.5,-63.44,0.0,-65.8,-52.44,-55.5,-55.0,-82.06,-76.1,-41.75,-54.84,-59.5,-91.1,-75.9,-34.12,-55.66,-118.75,-73.94,-56.3,-29.88,-31.5,-74.75,-79.6,-59.66,-86.2,-51.2,-41.4,-48.44,-58.66,-85.94,-95.56,-34.94,-26.31,-58.2,-45.78,-46.12,0.0,-24.1,-57.72,-88.25,-25.19,-65.3,-63.22,-116.0,0.0,-55.6,-54.28
